"Facility Name","CMS Certification Number (CCN)","Alternate CCN","Address","City","State","Zip Code","Network","Long-term Catheter Measure Score","Long-term Catheter Reason for No Score (See Footnotes File)","Long-term Catheter Achievement Measure Rate","Number of Patients Included in Long-term Catheter Measure Score Achievement Period","Long-term Catheter Achievement Period Numerator","Long-term Catheter Achievement Period Denominator","Long-term Catheter Improvement Measure Rate","Long-term Catheter Improvement Period Numerator","Long-term Catheter Improvement Period Denominator","Long-term Catheter Measure Score Applied","National Average Long-term Catheter Measure Score","Kt/V Comprehensive Measure Score","Kt/V Comprehensive Reason for No Score (See Footnotes File)","Kt/V Comprehensive Achievement Measure Rate","Number of Patients Included in Kt/V Comprehensive Measure Score Achievement Period","Kt/V Comprehensive Achievement Period Numerator","Kt/V Comprehensive Achievement Period Denominator","Kt/V Comprehensive Improvement Measure Rate","Kt/V Comprehensive Improvement Period Numerator","Kt/V Comprehensive Improvement Period Denominator","Kt/V Comprehensive Measure Score Applied","National Average Kt/V Comprehensive Measure Score","Hypercalcemia Measure Score","Hypercalcemia Reason for No Score (See Footnotes File)","National Average Hypercalcemia Measure Score","NHSN BSI Measure Score","NHSN BSI Reason for No Score (See Footnotes File)","NHSN BSI Achievement Measure Ratio","Number of Patients Included in NHSN BSI Measure Score Achievement Period","NHSN BSI Achievement Period Observed Event Number","NHSN BSI Achievement Period Expected Event Number","NHSN BSI Improvement Measure Ratio","NHSN BSI Improvement Period Observed Event Number","NHSN BSI Improvement Period Expected Event Number","NHSN BSI Measure Score Applied","National Average NHSN BSI Measure Score","NHSN Dialysis Event Reporting Measure Score","NHSN Dialysis Event Reason for No Score (See Footnotes File)","NHSN Dialysis Event Reporting Number of Months Reported","ICH CAHPS Measure Score","ICH CAHPS Reason for No Score (See Footnotes File)","ICH CAHPS Achievement Period Count of Completed Surveys","ICH CAHPS Improvement Period Count of Completed Surveys","ICH CAHPS Measure Score Applied","National Average ICH CAHPS Measure Score","ICH CAHPS Neph Comm and Caring Achievement Rate","ICH CAHPS Neph Comm and Caring Improvement Rate","ICH CAHPS Neph Comm and Caring Measure Score Applied","ICH CAHPS Quality of Dialysis Care and Ops Achievement Rate","ICH CAHPS Quality of Dialysis Care and Ops Improvement Rate","ICH CAHPS Quality of Dialysis Care and Ops Measure Score Applied","ICH CAHPS Providing Info to Patients Achievement Rate","ICH CAHPS Providing Info to Patients Improvement Rate","ICH CAHPS Providing Info to Patients Measure Score Applied","ICH CAHPS Overall Rating of Neph Achievement Rate","ICH CAHPS Overall Rating of Neph Improvement Rate","ICH CAHPS Overall Rating of Neph Measure Score Applied","ICH CAHPS Overall Rating of Dialysis Staff Achievement Rate","ICH CAHPS Overall Rating of Dialysis Staff Improvement Rate","ICH CAHPS Overall Rating of Dialysis Staff Measure Score Applied","ICH CAHPS Overall Rating of Dialysis Facility Achievement Rate","ICH CAHPS Overall Rating of Dialysis Facility Improvement Rate","ICH CAHPS Overall Rating of Dialysis Facility Measure Score Applied","Standardized Readmission Ratio (SRR) Measure Score","SRR Reason for No Score (See Footnotes File)","SRR Achievement Measure Ratio","Number of Index Discharges in SRR Achievement Period","SRR Achievement Period Numerator","SRR Achievement Period Denominator","SRR Improvement Measure Ratio","SRR Improvement Period Numerator","SRR Improvement Period Denominator","SRR Measure Score Applied","National Average SRR Measure Score","Standardized Transfusion Ratio (STrR) Measure Score","STrR Reason for No Score (See Footnotes File)","STrR Achievement Measure Ratio","Number of Patient-Years at Risk in STrR Achievement Period","STrR Achievement Period Numerator","STrR Achievement Period Denominator","STrR Improvement Measure Ratio","STrR Improvement Period Numerator","STrR Improvement Period Denominator","STrR Measure Score Applied","National Average STrR Measure Score","Standardized Hospitalization Ratio (SHR) Measure Score","SHR Reason for No Score (See Footnotes File)","SHR Achievement Measure Ratio","Number of Patient-Years at Risk in SHR Achievement Period","SHR Achievement Period Numerator","SHR Achievement Period Denominator","SHR Improvement Measure Ratio","SHR Improvement Period Numerator","SHR Improvement Period Denominator","SHR Measure Score Applied","National Average SHR Measure Score","Clinical Depression Screening and Follow-up Improvement Period Numerator","Clinical Depression Screening and Follow-up Improvement Period Denominator","Clinical Depression Screening and Follow-up Achievement Period Denominator","Clinical Depression Screening and Follow-up Achievement Period Numerator","Clinical Depression Screening and Follow-up Improvement Measure Rate","Clinical Depression Screening and Follow-up Achievement Measure Rate","Clinical Depression Screening and Follow-up Measure Score","Clinical Depression Screening and Follow-up Reason for No Score (See Footnotes File)","Clinical Depression Screening and Follow-up Measure Score Applied","National Average CD Measure Score","MedRec Measure Score","MedRec Reason for No Score (See Footnotes File)","National Average MedRec Measure Score","PPPW Achievement Period Numerator","PPPW Achievement Period Denominator","PPPW Improvement Period Numerator","PPPW Improvement Period Denominator","PPPW Improvement Measure Rate","PPPW Achievement Measure Rate","PPPW Measure Score","PPPW Reason for No Score (See Footnotes File)","PPPW Measure Score Applied","National Average PPPW Measure Score","COVID-19 HCP Measure Score","COVID-19 HCP Reason for No Score (See Footnotes File)","COVID-19 HCP Number of Months Reported","National Average COVID-19 HCP Measure Score","FCHE Measure Score","FCHE Reason for No Score (See Footnotes File)","FCHE Number of Domains Reported","National Average FCHE Measure Score","Total Performance Score","PY2026 Payment Reduction Percentage","CMS Certification Date","Ownership as of December 31, 2024","Date of Ownership Record Update"
"East Hartford Dialysis Center","072509","-","200 PITKIN STREET","EAST HARTFORD","CT","06108","1","3","-","0.1484","129","165","1112","0.1712","200","1168","Achievement","3","4","-","0.9630","156","1301","1351","0.9543","1336","1400","Achievement","6","10","-","10","10","-","0.000","145","0","8.849","0.119","1","8.383","Achievement","6","10","-","12","2","-","41","40","Achievement","5","0.6217","0.6085","Achievement","0.5811","0.6343","Achievement","0.6974","0.8122","Achievement","0.6032","0.4821","Achievement","0.4557","0.6112","Achievement","0.5548","0.6118","Achievement","2","-","31.86","-","37","31.98","26.08","33","34.05","Achievement","5","9","-","11.83","<10","3","8.04","22.11","7","10.13","Achievement","6","5","-","126.10","-","119","143.29","149.98","144","138.16","Achievement","3","141","152","151","142","0.9276","0.9404","5","-","Achievement","6","10","-","10","686748.21","4098944","689469.21","4027116","0.1712","0.1675","4","-","Achievement","4","10","-","12","9","10","-","5","10","54","0.0%","02/04/1994","Fresenius Medical Care","02/04/1994"
"East Henrico Dialysis Center","492702","-","3384 CREIGHTON ROAD","RICHMOND","VA","23223","5","6","-","0.0948","52","46","485","0.1140","53","465","Achievement","3","10","-","0.9958","50","474","476","0.9956","453","455","Achievement","6","10","-","10","10","-","0.000","57","0","3.021","0.000","0","2.991","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","5","-","25.52","-","7","6.85","7.32","1","3.68","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","6","-","114.58","-","32","42.41","95.31","24","36.24","Achievement","3","49","49","49","38","1.0000","0.7755","0","-","Achievement","6","10","-","10","983969.21","4098944","981322.58","4027116","0.2437","0.2401","6","-","Achievement","4","10","-","12","9","10","-","5","10","73","0.0%","11/01/2016","American Renal Associates","11/01/2016"
"Eastland Memorial Hospital District","453517","450411","2300 WEST COMMERCE ST","EASTLAND","TX","76448","14","0","-","0.2477","28","53","214","0.1875","45","240","Achievement","3","9","-","0.9900","27","199","201","0.9733","219","225","Achievement","6","10","-","10","10","-","0.000","34","0","2.466","0.352","1","2.841","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","7","-","21.57","-","5","4.67","12.91","5","10.42","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","7","-","123.50","-","19","23.03","216.81","43","28.54","Improvement","3","28","28","25","25","1.0000","1.0000","10","-","Achievement","6","10","-","10","739141.51","4098944","862781.46","4027116","0.2142","0.1944","4","-","Achievement","4","10","-","12","9","0","-","0","10","65","0.0%","10/04/2013","Other","10/04/2013"
"East Los Angeles Dialysis Center","552574","-","5830 E. WHITTIER BLVD.","East Los Angeles","CA","90022","18","0","-","0.2463","146","366","1486","0.2493","371","1488","Achievement","3","7","-","0.9792","140","1411","1441","0.9871","1457","1476","Achievement","6","10","-","10","4","-","0.485","151","6","12.374","No Rate","-","-","Achievement","6","10","-","12","4","-","71","82","Achievement","5","0.6523","0.6106","Achievement","0.6652","0.5893","Achievement","0.7622","0.7329","Achievement","0.5618","0.4997","Achievement","0.5746","0.5694","Achievement","0.6994","0.6025","Achievement","0","-","37.86","-","38","27.64","28.54","25","23.58","Achievement","5","3","-","38.27","<10","15","12.43","18.88","8","13.56","Achievement","6","0","-","181.98","-","140","116.82","148.45","124","120.20","Achievement","3","137","143","149","90","0.9580","0.6040","0","-","Achievement","6","10","-","10","598214.11","4098944","663103.24","4027116","0.1647","0.1459","3","-","Achievement","4","0","-","0","9","0","-","0","10","29","1.5%","03/05/2007","Independent","03/05/2007"
"East Palmdale Dialysis Center","052867","-","2710 E. PALMDALE BLVD.","Palmdale","CA","93550","18","0","-","0.2908","115","319","1097","0.2316","255","1101","Achievement","3","8","-","0.9862","108","1003","1017","0.9824","949","966","Achievement","6","10","-","10","0","-","No Rate","136","-","-","No Rate","-","-","Achievement","6","2","-","8","No Score","4","<30","37","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","9","-","18.01","-","13","19.87","22.64","20","23.77","Achievement","5","9","-","11.95","<10","2","4.83","21.98","4","5.82","Achievement","6","6","-","116.14","-","77","100.68","153.98","85","79.44","Achievement","3","117","117","114","114","1.0000","1.0000","10","-","Achievement","6","10","-","10","618885.85","4098944","477415.64","4027116","0.1186","0.1510","3","-","Achievement","4","0","-","0","9","10","-","5","10","54","0.0%","05/08/2001","Independent","05/08/2001"
"East Springfield Dialysis (BMA of Massachusetts)","222535","-","1515 STATE STREET","SPRINGFIELD","MA","01109","1","2","-","0.1537","90","121","787","0.0750","58","773","Achievement","3","6","-","0.9728","93","750","771","0.9718","793","816","Achievement","6","10","-","10","10","-","0.000","79","0","3.968","0.919","3","3.265","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","0","-","35.71","-","34","26.22","35.72","31","23.36","Achievement","5","0","-","50.50","<10","15","9.42","6.03","2","10.61","Achievement","6","1","-","161.61","-","105","98.66","142.02","90","91.19","Achievement","3","93","105","111","107","0.8857","0.9640","7","-","Achievement","6","10","-","10","893955.28","4098944","1226946.46","4027116","0.3047","0.2181","5","-","Achievement","4","10","-","12","9","10","-","5","10","47","0.5%","06/07/1996","Fresenius Medical Care","06/07/1996"
"Eavers Dialysis, LLC","752536","-","4679 W. SPRUCE AVE SUITE 101","Fresno","CA","93727","17","0","-","0.2562","94","175","683","0.2275","86","378","Achievement","3","6","-","0.9727","69","534","549","0.9495","282","297","Achievement","6","10","-","10","5","-","0.329","113","3","9.108","0.000","0","7.401","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","0","-","35.70","-","12","9.02","32.05","7","5.88","Achievement","5","10","-","0.00","<10","0","4.81","No Rate","3","2.30","Achievement","6","6","-","121.56","-","36","44.97","113.97","16","20.20","Achievement","3","38","48","75","71","0.7917","0.9467","7","-","Improvement","6","10","-","10","896261.27","4098944","956084.68","4027116","0.2374","0.2187","5","-","Achievement","4","10","-","12","9","10","-","5","10","56","0.0%","02/28/2022","DaVita","02/28/2022"
"Eckley Dialysis, LLC","212750","-","5803 -A EASTERN AVE","Hyattsville","MD","20782","5","0","-","0.2632","30","55","209","0.1130","13","115","Achievement","3","0","-","0.9370","39","253","270","0.9487","148","156","Achievement","6","9","-","10","10","-","0.000","43","0","2.967","0.000","0","1.859","Achievement","6","10","-","12","No Score","4","<30","-","Achievement","5","No Rate","No Rate","Improvement","No Rate","No Rate","Improvement","No Rate","No Rate","Improvement","No Rate","No Rate","Improvement","No Rate","No Rate","Improvement","No Rate","No Rate","Improvement","8","-","18.46","-","5","7.23","34.06","3","2.37","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","0","-","199.63","-","29","22.06","120.99","12","14.27","Achievement","3","17","22","34","32","0.7727","0.9412","7","-","Improvement","6","9","-","10","291111.61","4098944","463697.99","4027116","0.1151","0.0710","0","-","Achievement","4","10","-","12","9","10","-","5","10","40","1.0%","04/11/2022","DaVita","04/11/2022"
"ELIK DIALYSIS HOME THERAPY","672626","-","1445 NORTH LOOP WEST","HOUSTON","TX","77008","14","No Score","3","No Rate","<11","-","-","No Rate","-","-","Achievement","3","0","-","0.8118","28","138","170","0.8278","322","389","Achievement","6","8","-","10","No Score","3,5","No Rate","<11","-","-","No Rate","-","-","Achievement","6","No Score","3,5","-","No Score","4","-","-","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Score","10","No Rate","-","-","-","No Rate","-","-","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","6","-","143.43","-","11","9.22","252.62","29","16.52","Improvement","3","0","34","22","0","0.0000","0.1538","1","-","Improvement","6","7","-","10","934035.78","4098944","748643.09","4027116","0.1859","0.2336","6","-","Achievement","4","0","-","0","9","0","-","0","10","24","1.5%","12/22/2009","Independent","12/22/2009"
"Elite Dialysis","682787","-","8201 N UNIVERSITY DRIVE","Tamarac","FL","33321","7","No Score","3","No Rate","<11","-","-","No Rate","-","-","Achievement","3","No Score","1","No Rate","<11","-","-","No Rate","-","-","Achievement","6","No Score","1,9","10","No Score","3,5,9","No Rate","21","-","-","No Rate","-","-","Achievement","6","No Score","3,5","-","No Score","4","-","-","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Score","10","No Rate","-","-","-","No Rate","-","-","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","No Score","13","No Rate","-","-","-","No Rate","-","-","Achievement","3","-","-","-","-","No Rate","No Rate","No Score","1,11","Achievement","6","No Score","1,9","10","181802.26","4098944","-","-","No Rate","0.1139","2","-","Achievement","4","No Score","11","-","9","No Score","1,11","-","10","No Score","0.0%","09/13/2024","Independent","09/13/2024"
"ELIZABETH C HOSICK DIALYSIS CTR","232681","-","225 PARK AVE","FRANKFORT","MI","49635","11","3","-","0.1707","17","32","145","0.2452","38","155","Improvement","3","10","-","1.0000","17","134","134","1.0000","153","153","Achievement","6","10","-","10","4","-","0.606","23","1","1.460","1.085","2","1.843","Improvement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Score","10","No Rate","-","-","-","No Rate","-","-","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","10","-","80.55","-","8","15.08","77.57","10","18.55","Achievement","3","15","15","16","16","1.0000","1.0000","10","-","Achievement","6","10","-","10","-","-","-","-","No Rate","No Rate","No Score","1","Achievement","4","10","-","12","9","10","-","5","10","78","0.0%","05/31/2012","Independent","05/31/2012"
"ELIZABETHTOWN CENTER, LLC","332710","-","75 PARK STREET","ELIZABETHTOWN","NY","12932","2","8","-","0.0722","25","13","180","0.0308","6","195","Achievement","3","9","-","0.9890","22","161","163","0.9836","180","183","Achievement","6","10","-","10","0","-","1.700","28","2","1.177","1.018","1","0.982","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","4","-","27.93","-","10","6.93","20.70","4","5.20","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","3","-","145.82","-","26","26.48","102.37","15","21.09","Achievement","3","19","23","22","22","0.8261","1.0000","10","-","Achievement","6","10","-","10","264721.16","4098944","570162.54","4027116","0.1416","0.1744","4","-","Achievement","4","10","-","12","9","10","-","5","10","63","0.0%","04/01/2014","American Renal Associates","04/01/2014"
"Elkin Dialysis Center of Wake Forest University","342614","-","941 JOHNSON RIDGE RD","ELKIN","NC","28621","6","1","-","0.2211","58","107","484","0.2591","135","521","Improvement","3","6","-","0.9728","51","429","441","0.9911","445","449","Achievement","6","10","-","10","2","-","0.644","71","3","4.657","0.000","0","5.535","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","5","-","25.68","-","12","12.87","18.12","10","14.86","Achievement","5","5","-","30.30","<10","6","4.29","40.31","6","4.76","Achievement","6","4","-","135.82","-","45","50.31","114.29","47","59.18","Achievement","3","54","54","51","51","1.0000","1.0000","10","-","Achievement","6","10","-","10","859763.78","4098944","858313.91","4027116","0.2131","0.2098","5","-","Achievement","4","1","-","3","9","10","-","5","10","49","0.5%","12/21/2001","Wake Forest University","12/21/2001"
"ELLENWOOD DIALYSIS CENTER","112847","-","209 BENNETTE BLVD","ELLENWOOD","GA","30294","6","3","-","0.1405","40","51","363","0.0864","31","359","Achievement","3","0","-","0.9190","41","329","358","0.9854","338","343","Achievement","6","9","-","10","0","-","No Rate","48","-","-","No Rate","-","-","Achievement","6","2","-","11","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","7","-","23.04","-","7","7.33","41.63","7","4.53","Improvement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","6","-","121.65","-","27","33.70","128.37","24","26.90","Achievement","3","35","39","33","33","0.8974","1.0000","10","-","Achievement","6","6","-","10","155772.23","4098944","400766.94","4027116","0.0995","0.0380","0","-","Achievement","4","0","-","0","9","10","-","5","10","33","1.0%","02/02/2012","Independent","02/02/2012"
"El Paso Health II, LLC","742517","-","1120 MCRAE BLVD","El Paso","TX","79925","14","6","-","0.0931","79","58","623","0.0797","40","502","Achievement","3","7","-","0.9801","80","691","705","0.9840","616","626","Achievement","6","10","-","10","10","-","0.000","93","0","5.834","0.623","2","3.213","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","3","-","28.48","-","19","18.37","31.28","17","14.63","Achievement","5","8","-","13.57","<10","2","3.52","0.00","0","3.82","Achievement","6","0","-","193.72","-","81","63.49","186.64","70","53.97","Achievement","3","65","65","81","81","1.0000","1.0000","10","-","Achievement","6","10","-","10","809326.56","4098944","877989.09","4027116","0.2180","0.1974","5","-","Achievement","4","10","-","12","9","10","-","5","10","68","0.0%","01/18/2019","American Renal Associates","01/18/2019"
"El Paso Health, LLC","672887","-","2400 N OREGON ST STE C","El Paso","TX","79902","14","6","-","0.0927","69","57","615","0.1125","73","649","Achievement","3","9","-","0.9900","86","796","804","0.9938","800","805","Achievement","6","10","-","10","10","-","0.000","79","0","4.300","0.855","3","3.509","Achievement","6","10","-","12","8","-","37","43","Achievement","5","0.8321","0.8922","Achievement","0.7117","0.7171","Achievement","0.7561","0.7477","Achievement","0.8555","0.9155","Achievement","0.7695","0.7082","Achievement","0.8534","0.8312","Achievement","3","-","28.49","-","21","20.29","10.55","6","15.30","Achievement","5","10","-","6.89","<10","1","4.60","25.15","4","5.09","Achievement","6","2","-","157.05","-","84","81.22","122.86","68","79.64","Achievement","3","86","86","90","90","1.0000","1.0000","10","-","Achievement","6","10","-","10","615198.02","4098944","583734.28","4027116","0.1450","0.1501","3","-","Achievement","4","10","-","12","9","10","-","5","10","73","0.0%","10/10/2018","American Renal Associates","10/10/2018"
"Emory Dialysis LLC","112823","-","2841 GREENBRIAR PKWY SW","ATLANTA","GA","30331","6","4","-","0.1284","156","189","1472","0.1595","240","1505","Achievement","3","6","-","0.9757","149","1405","1440","0.9737","1406","1444","Achievement","6","10","-","10","0","-","1.682","184","21","12.486","1.126","15","13.322","Achievement","6","10","-","12","2","-","59","55","Achievement","5","0.6626","0.6672","Achievement","0.5523","0.4977","Improvement","0.7133","0.6755","Improvement","0.5789","0.6072","Achievement","0.4533","0.4362","Achievement","0.5368","0.4730","Improvement","5","-","24.26","-","34","38.59","27.56","38","37.11","Achievement","5","6","-","22.51","<10","7","9.86","32.36","11","10.87","Achievement","6","3","-","143.23","-","150","159.03","160.31","164","147.21","Achievement","3","145","155","152","152","0.9355","1.0000","10","-","Achievement","6","10","-","10","425806.38","4098944","379030.68","4027116","0.0941","0.1039","1","-","Achievement","4","10","-","12","9","10","-","5","10","45","0.5%","02/04/2010","Other","02/04/2010"
"Emory Dialysis LLC","112824","-","610 NORTHSIDE DRIVE NW","ATLANTA","GA","30318","6","4","-","0.1362","240","301","2210","0.1475","347","2353","Achievement","3","6","-","0.9729","259","2366","2432","0.9622","2518","2617","Achievement","6","10","-","10","4","-","0.434","261","7","16.137","0.595","10","16.814","Achievement","6","10","-","12","3","-","70","63","Achievement","5","0.5895","0.5761","Achievement","0.6154","0.5234","Achievement","0.7537","0.6752","Improvement","0.5048","0.4679","Achievement","0.6492","0.4852","Achievement","0.6539","0.4967","Achievement","2","-","31.22","-","82","72.31","29.83","79","71.28","Achievement","5","4","-","34.54","<10","17","15.61","32.81","22","21.45","Achievement","6","0","-","176.40","-","301","259.10","174.10","320","264.50","Achievement","3","263","285","271","267","0.9228","0.9852","8","-","Achievement","6","10","-","10","817016.94","4098944","809880.25","4027116","0.2011","0.1993","5","-","Achievement","4","10","-","12","9","10","-","5","10","44","0.5%","02/03/2010","Other","02/03/2010"
"Emory Dialysis LLC","112826","-","2726 CANDLER ROAD","DECATUR","GA","30034","6","3","-","0.1389","166","226","1627","0.1507","245","1626","Achievement","3","5","-","0.9715","158","1532","1577","0.9739","1529","1570","Achievement","6","10","-","10","2","-","0.611","192","7","11.465","0.311","4","12.858","Achievement","6","10","-","12","1","-","55","63","Achievement","5","0.5964","0.6144","Achievement","0.5710","0.5918","Achievement","0.6768","0.7136","Achievement","0.3655","0.4850","Achievement","0.4908","0.5384","Achievement","0.5466","0.6019","Achievement","4","-","28.12","-","29","28.39","26.04","33","34.11","Achievement","5","4","-","34.17","<10","13","12.07","14.19","8","18.04","Achievement","6","5","-","123.88","-","138","169.15","142.50","166","167.64","Achievement","3","159","170","156","156","0.9353","1.0000","10","-","Achievement","6","10","-","10","602117.72","4098944","585168.26","4027116","0.1453","0.1469","3","-","Achievement","4","10","-","12","9","10","-","5","10","43","0.5%","02/02/2010","Other","02/02/2010"
"Emory Dialysis LLC","852537","-","2165 NORTH DECATUR ROAD","DECATUR","GA","30033","6","4","-","0.1240","152","155","1250","0.1453","163","1122","Achievement","3","4","-","0.9654","176","1480","1533","0.9495","1354","1426","Achievement","6","10","-","10","4","-","0.438","178","4","9.134","0.000","0","9.491","Achievement","6","10","-","12","5","-","35","46","Achievement","5","0.6976","0.7330","Achievement","0.6125","0.6689","Achievement","0.7737","0.7481","Achievement","0.7228","0.5957","Achievement","0.6248","0.6455","Achievement","0.6899","0.7036","Achievement","2","-","31.06","-","48","42.55","32.73","33","27.14","Achievement","5","2","-","43.26","<10","12","8.80","14.97","5","10.68","Achievement","6","0","-","184.85","-","174","142.93","142.36","121","122.31","Achievement","3","147","156","162","158","0.9423","0.9753","8","-","Achievement","6","10","-","10","1311590.03","4098944","1196464.62","4027116","0.2971","0.3200","9","-","Achievement","4","10","-","12","9","10","-","5","10","45","0.5%","04/17/2018","Independent","04/17/2018"
